Rama de conocimiento,Rank,Nombre,Citas,H-index,Perfil,Grupo
Ciencias Sociales y Jurídicas  ,24, JUAN BAUTISTA MARTINEZ RODRIGUEZ,770,11,http://scholar.google.es/citations?user=GFpo5vcAAAAJ&hl=es,HUM267
Ciencias Sociales y Jurídicas  ,25, MARIA JESUS GALLEGO ARRUFAT,758,14,http://scholar.google.es/citations?user=v7oWURQAAAAJ&hl=es,HUM386
Ciencias Sociales y Jurídicas  ,26, JOSE ALBERTO CASTA�EDA GARCIA,693,12,http://scholar.google.es/citations?user=RTpDwyAAAAAJ&hl=es,SEJ241
Ciencias Sociales y Jurídicas  ,27, ANTONIO FERNANDEZ CANO,667,13,http://scholar.google.es/citations?user=VVZZdpsAAAAJ&hl=es,HUM567
Ciencias Sociales y Jurídicas  ,28, FRANCISCO JOSE GONZALEZ GOMEZ,604,13,http://scholar.google.es/citations?user=tOdG-zoAAAAJ&hl=es,SEJ054
Ciencias Sociales y Jurídicas  ,29, FRANCISCO JOSE (UGR) MARTINEZ LOPEZ,573,11,http://scholar.google.es/citations?user=JkWYkHMAAAAJ&hl=es,SEJ138
Ciencias Sociales y Jurídicas  ,30, HUMBERTO M. TRUJILLO MENDOZA,554,12,http://scholar.google.es/citations?user=zr5IKkAAAAAJ&hl=es,HUM735
Ciencias Sociales y Jurídicas  ,31, PILAR BALLARIN DOMINGO,518,11,http://scholar.google.es/citations?user=2gdzMdQAAAAJ&hl=es,HUM603
Ciencias Sociales y Jurídicas  ,32, JUAN CARLOS FERNANDEZ MOLINA,464,11,http://scholar.google.es/citations?user=shLj0kwAAAAJ&hl=es,HUM466
Ciencias Sociales y Jurídicas  ,33, ANTONIO GONZALEZ MOLINA,460,9,http://scholar.google.es/citations?user=NqXsN58AAAAJ&hl=es,HUM466
Ciencias Sociales y Jurídicas  ,34, LUIS SERRANO ROMERO,453,12,http://scholar.google.es/citations?user=cDN9_bsAAAAJ&hl=es,FQM126
Ciencias Sociales y Jurídicas  ,35, FRANCISCO MU�OZ LEIVA,451,11,http://scholar.google.es/citations?user=ZIucc0IAAAAJ&hl=es,SEJ241
Ciencias Sociales y Jurídicas  ,35, JAVIER JORDAN ENAMORADO,451,10,http://scholar.google.es/citations?user=47aZvxUAAAAJ&hl=es,SEJ113
Ciencias Sociales y Jurídicas  ,37, FERNANDO JESUS TRUJILLO SAEZ,448,11,http://scholar.google.es/citations?user=4jrJmEUAAAAJ&hl=es,HUM457
Ciencias Sociales y Jurídicas  ,38, EDUARDO PEIS REDONDO,425,9,http://scholar.google.es/citations?user=m_eXJdEAAAAJ&hl=es,TIC186
Ciencias Sociales y Jurídicas  ,39, RAFAEL ROA GUZMAN,419,10,http://scholar.google.es/citations?user=8puQAO8AAAAJ&hl=es,FQM126
Ciencias Sociales y Jurídicas  ,40, EULOGIO CORDON POZO,413,7,http://scholar.google.es/citations?user=qkeoAJMAAAAJ&hl=es,SEJ481
Ciencias Sociales y Jurídicas  ,41, FRANCISCO ENTRENA DURAN,408,10,http://scholar.google.es/citations?user=E_MnU00AAAAJ&hl=es,SEJ129
Ciencias Sociales y Jurídicas  ,41, JOSE LUIS LUPIA�EZ GOMEZ,408,9,http://scholar.google.es/citations?user=_ErCUIEAAAAJ&hl=es,FQM193
Ciencias Sociales y Jurídicas  ,41, SALVADOR DEL BARRIO GARCIA,408,7,http://scholar.google.es/citations?user=7Sdld_4AAAAJ&hl=es,SEJ241
Ciencias Sociales y Jurídicas  ,44, LUIS MANUEL LOZANO FERNANDEZ,399,10,http://scholar.google.es/citations?user=pvPJcwIAAAAJ&hl=es,HUM183
Ciencias Sociales y Jurídicas  ,45, ALVARO CABEZAS CLAVIJO,395,13,http://scholar.google.es/citations?user=z9mQzfYAAAAJ&hl=es,HUM777
Ciencias Sociales y Jurídicas  ,46, ANGELES LARA AGUADO,388,4,http://scholar.google.es/citations?user=X35EVawAAAAJ&hl=es,SEJ175
Ciencias Sociales y Jurídicas  ,47, ANTOLIN GRANADOS MARTINEZ,357,10,http://scholar.google.es/citations?user=d9w-vrIAAAAJ&hl=es,SEJ123
Ciencias Sociales y Jurídicas  ,48, FRANCISCO JAVIER MONTORO RIOS,356,9,http://scholar.google.es/citations?user=i_iLMPgAAAAJ&hl=es,SEJ241
Ciencias Sociales y Jurídicas  ,49, ENRIQUE RIVERA GARCIA,351,11,http://scholar.google.es/citations?user=pDKYpZMAAAAJ&hl=es,SEJ546
Ciencias Sociales y Jurídicas  ,50, JOSE ANTONIO CAMACHO BALLESTA,348,10,http://scholar.google.es/citations?user=SlJ01RwAAAAJ&hl=es,SEJ062
Ciencias Sociales y Jurídicas  ,51, JUAN JESUS ORTIZ DE HARO,343,10,http://scholar.google.es/citations?user=WwhiIooAAAAJ&hl=es,FQM126
Ciencias Sociales y Jurídicas  ,51, MARTA MOLINA,343,9,http://scholar.google.es/citations?user=z-ihX0MAAAAJ&hl=es,FQM193
Ciencias Sociales y Jurídicas  ,53, ALICIA BENARROCH BENARROCH,341,10,http://scholar.google.es/citations?user=-2AMRVcAAAAJ&hl=es,HUM613
Ciencias Sociales y Jurídicas  ,54, JOSE MIGUEL CONTRERAS GARCIA,338,10,http://scholar.google.es/citations?user=X806h-kAAAAJ&hl=es,FQM126
Ciencias Sociales y Jurídicas  ,55, CARMEN GALVEZ MARTINEZ,325,9,http://scholar.google.es/citations?user=L_gqt1oAAAAJ&hl=es,HUM466
Ciencias Sociales y Jurídicas  ,56, ANA MARIA MU�OZ MU�OZ,322,7,http://scholar.google.es/citations?user=RUOOmRMAAAAJ&hl=es,HUM777
Ciencias Sociales y Jurídicas  ,57, INMACULADA AZNAR DIAZ,314,10,http://scholar.google.com/citations?user=Wz0PBM4AAAAJ&hl=es,HUM672
Ciencias Sociales y Jurídicas  ,58, FRANCISCO JESUS MARTIN FERNANDEZ,310,9,http://scholar.google.es/citations?user=ZurZrwAAAAJ&hl=es,TIC238
Ciencias Sociales y Jurídicas  ,59, PEDRO HIPOLA,308,8,http://scholar.google.es/citations?user=Dcc0Q_kAAAAJ&hl=es,TIC238
Ciencias Sociales y Jurídicas  ,60, LUCIA HERRERA TORRES,297,11,http://scholar.google.es/citations?user=aAYS7lIAAAAJ&hl=es,HUM742
Ciencias Sociales y Jurídicas  ,61, ENRIQUE GERVILLA CASTILLO,295,8,http://scholar.google.es/citations?user=Vkwq8JkAAAAJ&hl=es,HUM580
Ciencias Sociales y Jurídicas  ,61, PEDRO ARTEAGA CEZON,295,10,http://scholar.google.es/citations?user=kePCrIcAAAAJ&hl=es,FQM126
Ciencias Sociales y Jurídicas  ,63, JOSE MARIA CARDE�OSO DOMINGO,292,9,http://scholar.google.com/citations?user=KcjIdmwAAAAJ&hl=es,HUM462
Ciencias Sociales y Jurídicas  ,63, LEOPOLDO GUTIERREZ GUTIERREZ,292,7,http://scholar.google.es/citations?user=wuinr0QAAAAJ&hl=es,SEJ478
Ciencias Sociales y Jurídicas  ,65, MARIA JOSE LEON GUERRERO,286,7,http://scholar.google.es/citations?user=jDpLZ78AAAAJ&hl=es,HUM386
Ciencias Sociales y Jurídicas  ,66, JOSE LUIS PADILLA GARCIA,282,8,http://scholar.google.es/citations?user=k45j5qUAAAAJ&hl=es,HUM624
Ciencias Sociales y Jurídicas  ,67, CARMUCA GOMEZ BUENO,276,7,http://scholar.google.es/citations?user=1jMD44gAAAAJ&hl=es,SEJ339
Ciencias Sociales y Jurídicas  ,68, MARIA CONSUELO CA�ADAS SANTIAGO,266,9,http://scholar.google.es/citations?user=fJ1DxO0AAAAJ&hl=es,FQM193
Ciencias Sociales y Jurídicas  ,69, OSCAR FERNANDO BUSTINZA SANCHEZ,265,10,http://scholar.google.es/citations?user=XXzbWqkAAAAJ&hl=es,SEJ478
Ciencias Sociales y Jurídicas  ,70, FRANCISCO DOMINGO FERNANDEZ MARTIN,253,8,http://scholar.google.es/citations?user=4Tv4gAEAAAAJ&hl=es,SEJ535
Ciencias Sociales y Jurídicas  ,71, MARIANO SANCHEZ MARTINEZ,252,8,http://scholar.google.es/citations?user=eXY70ccAAAAJ&hl=es,SEJ129
Ciencias Sociales y Jurídicas  ,72, Mª DOLORES OLVERA LOBO,244,9,http://scholar.google.es/citations?user=FZZ4j9MAAAAJ&hl=es,HUM466
Ciencias Sociales y Jurídicas  ,73, JOSE ANTONIO SENSO RUIZ,242,8,http://scholar.google.es/citations?user=THTmSZAAAAAJ&hl=es,TIC238
Ciencias Sociales y Jurídicas  ,74, ANTONIO RODRIGUEZ FUENTES,240,8,http://scholar.google.es/citations?user=1X1DMmsAAAAJ&hl=es,HUM871
Ciencias Sociales y Jurídicas  ,75, ANTONIO FERNANDEZ CASTILLO,237,10,http://scholar.google.com/citations?user=lzRkw4MAAAAJ&hl=es,HUM846
Ciencias Sociales y Jurídicas  ,75, FRANCISCO JAVIER HINOJO LUCENA,237,8,http://scholar.google.es/citations?user=VQEOpcAAAAAJ&hl=es,HUM672
Ciencias Sociales y Jurídicas  ,77, NATALIA JIMENEZ JIMENEZ,233,6,http://scholar.google.es/citations?user=anwG5LAAAAAJ&hl=es,SEJ492
Ciencias Sociales y Jurídicas  ,78, MANUEL FERNANDEZ GONZALEZ,226,6,http://scholar.google.es/citations?user=NYmRqr8AAAAJ&hl=es,HUM613
Ciencias Sociales y Jurídicas  ,79, ANA ISABEL MORO EGIDO,218,8,http://scholar.google.es/citations?user=gWjHypMAAAAJ&hl=es,SEJ340
Ciencias Sociales y Jurídicas  ,80, JORGE GUARDIOLA WANDEN-BERGHE,217,8,http://scholar.google.es/citations?user=GwRVIK8AAAAJ&hl=es,SEJ054
Ciencias Sociales y Jurídicas  ,80, JOSE ANGEL IBA�EZ ZAPATA,217,5,http://scholar.google.es/citations?user=C-XUorAAAAAJ&hl=es,SEJ241
Ciencias Sociales y Jurídicas  ,82, NICOLAS ROBINSON GARCIA,215,10,http://scholar.google.es/citations?user=JdKNkQAAAAJ&hl=es,HUM777
Ciencias Sociales y Jurídicas  ,83, CESAR TORRES MARTIN,214,7,http://scholar.google.es/citations?user=6XKU7yEAAAAJ&hl=es,HUM672
Ciencias Sociales y Jurídicas  ,84, ROBERTO HERNAN GONZ�LEZ,208,4,http://scholar.google.es/citations?user=kQDiI8AAAAJ&hl=es,SEJ492
Ciencias Sociales y Jurídicas  ,85, JORGE M. CHICA OLMO,205,6,http://scholar.google.es/citations?user=Q2Lq9ZQAAAAJ&hl=es,FQM150
Ciencias Sociales y Jurídicas  ,86, EDUARDO CUENCA GARCIA,204,8,http://scholar.google.es/citations?user=MBLLUKgAAAAJ&hl=es,SEJ114
Ciencias Sociales y Jurídicas  ,87, JUAN SANCHEZ FERNANDEZ,201,8,http://scholar.google.es/citations?user=3dk46D8AAAAJ&hl=es,SEJ241
Ciencias Sociales y Jurídicas  ,87, MARIA ISABEL VIEDMA DEL JESUS,201,6,http://scholar.google.es/citations?user=tOTrrBIAAAAJ&hl=es,SEJ241
Ciencias Sociales y Jurídicas  ,89, EVA MARIA OLMEDO MORENO,200,7,http://scholar.google.es/citations?user=152tV1oAAAAJ&hl=es,HUM126
Ciencias Sociales y Jurídicas  ,90, JOSE MANUEL MORALES DEL CASTILLO,188,6,http://scholar.google.es/citations?user=zknnYTsAAAAJ&hl=es,TIC186
Ciencias Sociales y Jurídicas  ,91, JUAN ANTONIO LACOMBA ARIAS,185,7,http://scholar.google.es/citations?user=yKKkKoQAAAAJ&hl=es,SEJ492
Ciencias Sociales y Jurídicas  ,92, ALFONSO CARACUEL ROMERO,182,7,http://scholar.google.es/citations?user=iXSJiw8AAAAJ&hl=es,CTS581
Ciencias Sociales y Jurídicas  ,93, JAVIER LOPEZ GIJON,181,7,http://scholar.google.es/citations?user=nOElECQAAAAJ&hl=es,TIC186
Ciencias Sociales y Jurídicas  ,94, JOSE LUIS ZAFRA GOMEZ,174,7,http://scholar.google.es/citations?user=LsHgFgkAAAAJ&hl=es,SEJ355
Ciencias Sociales y Jurídicas  ,95, FRANCISCO MIGUEL LAGOS GARCIA,166,7,http://scholar.google.es/citations?user=WncMbBMAAAAJ&hl=es,SEJ492
Ciencias Sociales y Jurídicas  ,95, GUSTAVO RAUL CA�ADAS DE LA FUENTE,166,5,http://scholar.google.es/citations?user=Ga5IG_8AAAAJ&hl=es,FQM126
Ciencias Sociales y Jurídicas  ,95, JUAN LUIS BENITEZ MU�OZ,166,9,http://scholar.google.es/citations?user=ezkTmQQAAAAJ&hl=es,HUM232
Ciencias Sociales y Jurídicas  ,98, JOSE LUIS AROSTEGUI PLAZA,159,7,http://scholar.google.es/citations?user=06oCbOgAAAAJ&hl=es,SEJ540
Ciencias Sociales y Jurídicas  ,99, MIGUEL A. GARCIA RUBIO,158,8,http://scholar.google.es/citations?user=v37hOW8AAAAJ&hl=es,SEJ054
Ciencias Sociales y Jurídicas  ,100, JOSE LUIS ARCO TIRADO,157,6,http://scholar.google.es/citations?user=d1WbI-AAAAAJ&hl=es,SEJ535
Ciencias Sociales y Jurídicas  ,100, JOSE LUIS NAVARRO ESPIGARES,157,7,http://scholar.google.es/citations?user=g5B4nC0AAAAJ&hl=es,SEJ062
Ciencias Sociales y Jurídicas  ,102, CLEMENTE RODRIGUEZ SABIOTE,156,7,http://scholar.google.es/citations?user=LrkjiJ8AAAAJ&hl=es,HUM890
Ciencias Sociales y Jurídicas  ,102, FRANCISCO MIGUEL MARTINEZ RODRIGUEZ,156,5,http://scholar.google.es/citations?user=tZXmuIkAAAAJ&hl=es,HUM580
Ciencias Sociales y Jurídicas  ,102, JOSE MIGUEL ANGEL GARCIA MARTINEZ,156,8,http://scholar.google.es/citations?user=3zK_smgAAAAJ&hl=es,HUM196
Ciencias Sociales y Jurídicas  ,105, CARMEN BURGOS GOYE,154,7,http://scholar.google.es/citations?user=WN93eK4AAAAJ&hl=es,SINGRUPO
Ciencias Sociales y Jurídicas  ,106, PABLO FLORES MARTINEZ,148,7,http://scholar.google.es/citations?user=2LlWs98AAAAJ&hl=es,FQM193
Ciencias Sociales y Jurídicas  ,107, RICARDO MARIN VIADEL,142,6,http://scholar.google.es/citations?user=5FfDXX8AAAAJ&hl=es,HUM489
Ciencias Sociales y Jurídicas  ,108, CAROLINA FERNANDEZ JIMENEZ,139,5,http://scholar.google.es/citations?user=rcCkxAQAAAAJ&hl=es,HUM846
Ciencias Sociales y Jurídicas  ,109, CARMEN TRIGUEROS CERVANTES,136,7,http://scholar.google.es/citations?user=WWmDfRYAAAAJ&hl=es,SEJ546
Ciencias Sociales y Jurídicas  ,109, MARIA PILAR CACERES RECHE,136,6,http://scholar.google.es/citations?user=whxhffumrDYC&hl=es,HUM672
Ciencias Sociales y Jurídicas  ,111, JORDI ALBERICH PASCUAL,133,7,http://scholar.google.es/citations?user=z0xPi8AAAAJ&hl=es,TIC186
Ciencias Sociales y Jurídicas  ,112, VICTOR BLANCO,129,7,http://scholar.google.es/citations?user=sqF9k2MAAAAJ&hl=es,SEJ534
Ciencias Sociales y Jurídicas  ,113, ANNE-VINCIANE DOUCET,126,8,http://scholar.google.es/citations?user=DmEAbjEAAAAJ&hl=es,SEJ510
Ciencias Sociales y Jurídicas  ,114, JOSE MIGUEL VILCHEZ GONZALEZ,123,5,http://scholar.google.es/citations?user=c8ma7i4AAAAJ&hl=es,HUM613
Ciencias Sociales y Jurídicas  ,115, DAVID CANTON CORTES,122,6,http://scholar.google.com/citations?user=VFdI2tsAAAAJ&hl=es,HUM677
Ciencias Sociales y Jurídicas  ,116, FRANCISCO JAVIER CARRILLO ROSUA,119,6,http://scholar.google.es/citations?user=6GdNY-oAAAAJ&hl=es,HUM613
Ciencias Sociales y Jurídicas  ,117, TERESA MARIA GARCIA MU�OZ,117,5,http://scholar.google.es/citations?user=FuB0HkkAAAAJ&hl=es,SEJ492
Ciencias Sociales y Jurídicas  ,118, JOSEFA RUIZ ROMERO,115,6,http://scholar.google.es/citations?user=Is5GaYgAAAAJ&hl=es,HUM289
Ciencias Sociales y Jurídicas  ,119, GRACIA JIMENEZ FERNANDEZ,114,6,http://scholar.google.es/citations?user=mbWFnRcAAAAJ&hl=es,HUM820
Ciencias Sociales y Jurídicas  ,120, JOSEAN GARRUES IRURZUN,106,5,http://scholar.google.es/citations?user=eVvFJ44AAAAJ&hl=es,SEJ476
Ciencias Sociales y Jurídicas  ,121, ESTEBAN JUAN PEREZ ALONSO,103,6,http://scholar.google.es/citations?user=-CfVemYAAAAJ&hl=es,SEJ351
Ciencias Sociales y Jurídicas  ,122, MIGUEL ANGEL GALLARDO VIGIL,101,6,http://scholar.google.es/citations?user=gV8kERMAAAAJ&hl=es,HUM358
Ciencias Sociales y Jurídicas  ,122, VANESA BARRALES MOLINA,101,5,http://scholar.google.es/citations?user=3KRcgBQAAAAJ&hl=es,SEJ478
Ciencias Sociales y Jurídicas  ,124, GREGORIO NU�EZ ROMERO-BALMAS,99,6,http://scholar.google.es/citations?user=hP0BebMAAAAJ&hl=es,SEJ271
Ciencias Sociales y Jurídicas  ,125, ANTONIO TUDELA SANCHO,94,3,http://scholar.google.es/citations?user=e6IdGaoAAAAJ&hl=es,HUM188
Ciencias Sociales y Jurídicas  ,126, JULIAN ALBERTO DIAZ SAAVEDRA,93,3,http://scholar.google.es/citations?user=h5ZEGccAAAAJ&hl=es,SEJ340
Ciencias Sociales y Jurídicas  ,126, MARIA FERNANDEZ CABEZAS,93,6,http://scholar.google.es/citations?user=oSdsyc4AAAAJ&hl=es,HUM232
Ciencias Sociales y Jurídicas  ,128, CARMEN LIZARRAGA MOLLINEDO,92,6,http://scholar.google.es/citations?user=0rzuWmYAAAAJ&hl=es,SEJ476
Ciencias Sociales y Jurídicas  ,128, ROSARIO ARROYO GONZALEZ,92,6,http://scholar.google.es/citations?user=aL9vojEAAAAJ&hl=es,HUM356
Ciencias Sociales y Jurídicas  ,130, ESTEBAN ROMERO FRIAS,89,6,http://scholar.google.es/citations?user=QJwYW_cAAAAJ&hl=es,SEJ273
Ciencias Sociales y Jurídicas  ,131, ANTONIO MORENO VERDEJO,86,5,http://scholar.google.es/citations?user=h7vlM04AAAAJ&hl=es,FQM193
Ciencias Sociales y Jurídicas  ,132, AGUSTIN RUIZ ROBLEDO,84,5,http://scholar.google.es/citations?user=nccJvZkAAAAJ&hl=es,SEJ106
Ciencias Sociales y Jurídicas  ,133, AURORA INES DEL RIO CABEZA,83,6,http://scholar.google.com/citations?user=Z2cnEZIAAAAJ&hl=es,FQM193
Ciencias Sociales y Jurídicas  ,134, MARIA MAGDALENA GEA SERRANO,80,5,http://scholar.google.es/citations?user=nQPm0XMAAAAJ&hl=es,FQM126
Ciencias Sociales y Jurídicas  ,135, JORGE JIMENEZ RODRIGUEZ,79,5,http://scholar.google.es/citations?user=4ZLxY38AAAAJ&hl=es,HUM232
Ciencias Sociales y Jurídicas  ,136, NIEVES ORTEGA PEREZ,78,3,http://scholar.google.es/citations?user=eMg5MYMAAAAJ&hl=es,SEJ113
Ciencias Sociales y Jurídicas  ,137, LUIS MIGUEL HINOJOSA MARTINEZ,76,5,http://scholar.google.es/citations?user=5yLAQBgAAAAJ&hl=es,SEJ133
Ciencias Sociales y Jurídicas  ,138, ELENA MOLIS BA�ALES,73,4,http://scholar.google.es/citations?user=ZkIsYoAAAAJ&hl=es,SEJ492
Ciencias Sociales y Jurídicas  ,139, ADELAIDA MONTEOLIVA SANCHEZ,72,4,http://scholar.google.es/citations?user=KY3Z5CIAAAAJ&hl=es,HUM196
Ciencias Sociales y Jurídicas  ,140, MARIA DE LOS ANGELES BAEZA MU�OZ,70,5,http://scholar.google.es/citations?user=WYFa_iwAAAAJ&hl=es,SEJ355
Ciencias Sociales y Jurídicas  ,141, DIONISIO BUENDIA CARRILLO,69,5,http://scholar.google.es/citations?user=zfWpJtAAAAAJ&hl=es,SEJ355
Ciencias Sociales y Jurídicas  ,141, JUAN ANTONIO FUENTES ESPARRELL,69,5,http://scholar.google.es/citations?user=LNatIVwAAAAJ&hl=es,HUM848
Ciencias Sociales y Jurídicas  ,143, ESTRELLA (STELLA) MARTINEZ RODRIGO,68,5,http://scholar.google.es/citations?user=9TV2i-AAAAAJ&hl=es,SEJ508
Ciencias Sociales y Jurídicas  ,144, TM. CARMEN HERRERA ENRIQUEZ,66,4,http://scholar.google.es/citations?user=2erKR8IAAAAJ&hl=es,HUM289
Ciencias Sociales y Jurídicas  ,145, JORGE EXPOSITO LOPEZ,61,3,http://scholar.google.es/citations?user=0KnDU0QAAAAJ&hl=es,HUM567
Ciencias Sociales y Jurídicas  ,146, JOAQUIN ROLDAN RAMIREZ,60,3,http://scholar.google.es/citations?user=Zog8ppAAAAAJ&hl=es,HUM489
Ciencias Sociales y Jurídicas  ,147, ALBERTO RUIZ VILLAVERDE,53,3,http://scholar.google.es/citations?user=S7DWsYcAAAAJ&hl=es,SEJ054
Ciencias Sociales y Jurídicas  ,147, GUADALUPE MARTINEZ FUENTES,53,4,http://scholar.google.es/citations?user=SBdX70YAAAAJ&hl=es,SEJ113
Ciencias Sociales y Jurídicas  ,149, JULIA GARCIA CABELLO,52,4,http://scholar.google.es/citations?user=xPSR-gwAAAAJ&hl=es,SEJ340
Ciencias Sociales y Jurídicas  ,150, JAVIER DELGADO CEBALLOS,51,5,http://scholar.google.es/citations?user=aRvUB74AAAAJ&hl=es,SEJ481
Ciencias Sociales y Jurídicas  ,151, EMILIO BERROCAL DE LUNA,49,4,http://scholar.google.es/citations?user=4K-Z0XQAAAAJ&hl=es,HUM126
Ciencias Sociales y Jurídicas  ,152, MIGUEL ANGEL MORENO NAVARRETE,48,4,http://scholar.google.es/citations?user=8oTQJycAAAAJ&hl=es,SEJ346
Ciencias Sociales y Jurídicas  ,153, KATIA CABALLERO RODRIGUEZ,47,4,http://scholar.google.es/citations?user=RXt3yWYAAAAJ&hl=es,HUM386
Ciencias Sociales y Jurídicas  ,154, JAVIER TAMAYO TORRES,42,3,http://scholar.google.es/citations?user=5o3z-x4AAAAJ&hl=es,SEJ478
Ciencias Sociales y Jurídicas  ,154, MARIA DEL MAR ORTIZ GOMEZ,42,4,http://scholar.google.es/citations?user=nuip9pIAAAAJ&hl=es,HUM358
Ciencias Sociales y Jurídicas  ,156, PATRICIA ESQUINAS VALVERDE,41,4,http://scholar.google.es/citations?user=k19PKRIAAAAJ&hl=es,SEJ151
Ciencias Sociales y Jurídicas  ,157, RICARDO CASAS DEL CASTILLO,39,2,http://scholar.google.es/citations?user=zDJ9okIAAAAJ&hl=es,HUM613
Ciencias Sociales y Jurídicas  ,157, SAMUEL GOMEZ HARO,39,2,http://scholar.google.es/citations?user=EJHuqlsAAAAJ&hl=es,SEJ481
Ciencias Sociales y Jurídicas  ,159, LAURA ALCAIDE MU�OZ,38,3,http://scholar.google.es/citations?user=K5ncYYMAAAAJ&hl=es,SEJ355
Ciencias Sociales y Jurídicas  ,160, RAIMUNDO AGUAYO ESTREMERA,36,2,http://scholar.google.es/citations?user=riJ_3tUAAAAJ&hl=es,HUM183
Ciencias Sociales y Jurídicas  ,160, ROBERTO MONTERO GRANADOS,36,3,http://scholar.google.es/citations?user=zN7y7-MAAAAJ&hl=es,SEJ393
Ciencias Sociales y Jurídicas  ,160, VANESA MARIA GAMIZ S�NCHEZ,36,3,http://scholar.google.es/citations?user=UVT7jPMAAAAJ&hl=es,HUM386
Ciencias Sociales y Jurídicas  ,163, ANTONIO SEGURA SERRANO,34,5,http://scholar.google.es/citations?user=fZscEzwAAAAJ&hl=es,SEJ133
Ciencias Sociales y Jurídicas  ,163, FRANCISCO J. LIEBANA CABANILLAS,34,4,http://scholar.google.es/citations?user=3XfPeBkAAAAJ&hl=es,SEJ241
Ciencias Sociales y Jurídicas  ,163, GEMMA PEREZ LOPEZ,34,3,http://scholar.google.es/citations?user=pDgX1IAAAAJ&hl=es,SEJ355
Ciencias Sociales y Jurídicas  ,166, JORGE MARCOS MARCOS,31,3,http://scholar.google.es/citations?user=PYKsYjMAAAAJ&hl=es,SINGRUPO
Ciencias Sociales y Jurídicas  ,167, MANUEL CASTILLA CUBILLAS,30,3,http://scholar.google.es/citations?user=45tzaIQAAAAJ&hl=es,SEJ450
Ciencias Sociales y Jurídicas  ,168, ANA MARIA RICO MARTIN,29,2,http://scholar.google.es/citations?user=tCneo8cAAAAJ&hl=es,HUM358
Ciencias Sociales y Jurídicas  ,168, MARIA PILAR LOPEZ GARCIA,29,3,http://scholar.google.es/citations?user=orYhAqUAAAAJ&hl=es,HUM277
Ciencias Sociales y Jurídicas  ,170, DIMITRINKA GEORGIEVA NIKLEVA,28,3,http://scholar.google.es/citations?user=N_mrUHsAAAAJ&hl=es,HUM457
Ciencias Sociales y Jurídicas  ,170, ELVIRA MOLINA FERNANDEZ,28,3,http://scholar.google.es/citations?user=oj3zAD4AAAAJ&hl=es,HUM267
Ciencias Sociales y Jurídicas  ,170, LUIS ENRIQUE PEDAGUA SANCHEZ,28,3,http://scholar.google.es/citations?user=Ww4zcpUAAAAJ&hl=es,SINGRUPO
Ciencias Sociales y Jurídicas  ,173, ANA MARIA PLATA DIAZ,26,3,http://scholar.google.es/citations?user=LMwPncAAAAJ&hl=es,SEJ355
Ciencias Sociales y Jurídicas  ,173, DIEGO MARCOS CARTAGENA,26,3,http://scholar.google.es/citations?user=LaVtLncAAAAJ&hl=es,SINGRUPO
Ciencias Sociales y Jurídicas  ,173, INMACULADA C. MARRERO ROCHA,26,3,http://scholar.google.es/citations?user=uq9UsVkAAAAJ&hl=es,SEJ133
Ciencias Sociales y Jurídicas  ,176, ANA JUSTICIA ARRAEZ,24,3,http://scholar.google.es/citations?user=feIjwokAAAAJ&hl=es,HUM232
Ciencias Sociales y Jurídicas  ,176, CARLOS JAVIER LOPEZ GUTIERREZ,24,3,http://scholar.google.es/citations?user=4T9cVpIAAAAJ&hl=es,HUM238
Ciencias Sociales y Jurídicas  ,178, ANA ALCAZAR CAMPOS,23,4,http://scholar.google.es/citations?user=a-6nUW4AAAAJ&hl=es,SEJ430
Ciencias Sociales y Jurídicas  ,178, BEATRIZ CORTINA PEREZ,23,4,http://scholar.google.es/citations?user=cVAhvysAAAAJ&hl=es,HUM457
Ciencias Sociales y Jurídicas  ,178, M. ANGELES CUADRADO RUIZ,23,3,http://scholar.google.es/citations?user=6dlyrD4AAAAJ&hl=es,SEJ351
Ciencias Sociales y Jurídicas  ,178, MANUEL HERNANDEZ PEINADO,23,3,http://scholar.google.es/citations?user=uexyCkUAAAAJ&hl=es,SEJ062
Ciencias Sociales y Jurídicas  ,178, RAFAEL JESUS OLIVARES CASTILLO,23,2,http://scholar.google.es/citations?user=8gvtuw4AAAAJ&hl=es,TIC238
Ciencias Sociales y Jurídicas  ,178, RAQUEL OJEDA GARCIA,23,3,http://scholar.google.es/citations?user=aLrXCJgAAAAJ&hl=es,SEJ113
Ciencias Sociales y Jurídicas  ,184, MARIA TERESA DIAZ MOHEDO,22,2,http://scholar.google.es/citations?user=vSmK61UAAAAJ&hl=es,HUM263
Ciencias Sociales y Jurídicas  ,184, STEPHEN HUGHES,22,3,http://scholar.google.es/citations?user=2kpw_8sAAAAJ&hl=es,SEJ535
Ciencias Sociales y Jurídicas  ,186, ANTONIO MARIN RUIZ,20,2,http://scholar.google.es/citations?user=xe83yj4AAAAJ&hl=es,SINGRUPO
Ciencias Sociales y Jurídicas  ,186, AURORA GARCIA VITORIA,20,2,http://scholar.google.es/citations?user=2btcLWcAAAAJ&hl=es,SEJ351
Ciencias Sociales y Jurídicas  ,186, JUAN FRANCISCO RUIZ HIDALGO,20,3,http://scholar.google.es/citations?user=MXLGhyUAAAAJ&hl=es,FQM193
Ciencias Sociales y Jurídicas  ,189, HENRY ARAY CASANOVA,19,3,https://scholar.google.es/citations?user=JBKuaG4AAAAJ&hl=es,SEJ340
